x,y
0,285
0,420
0,97
0,430
0,629
0,548
0,818
0,594
0,872
0,185
0,616
0,569
0,295
0,302
0,319
0,978
0,68
0,809
0,63
0,338
0,915
0,14
0,444
0,636
0,253
0,795
0,345
0,445
0,773
0,959
0,104
0,319
0,535
0,347
0,889
0,603
0,526
0,28
0,700
0,190
0,625
0,645
0,23
0,439
0,33
0,773
0,411
0,35
0,209
0,610
0,406
0,983
0,813
0,847
0,433
0,969
0,415
0,295
0,178
0,957
0,804
0,948
0,399
0,507
0,469
0,326
0,696
0,252
0,605
0,623
0,689
0,524
0,101
0,89
0,454
0,901
0,237
0,150
0,357
0,983
0,23
0,545
0,691
0,663
0,138
0,350
0,723
0,271
0,931
0,391
0,558
0,882
0,736
0,806
0,713
0,133
0,478
0,273
0,564
0,892
0,686
0,722
0,561
0,84
0,400
0,635
0,633
0,312
0,924
0,880
0,643
0,932
0,727
0,223
0,139
0,372
0,56
0,724
0,66
0,210
0,753
0,672
0,634
0,226
0,695
0,676
0,329
0,755
0,113
0,796
0,414
0,737
0,969
0,630
0,137
0,85
0,151
0,518
0,94
0,573
0,39
0,202
0,752
0,771
0,495
0,918
0,149
0,400
0,227
0,760
0,177
0,216
1,864
0,344
0,675
0,192
0,154
0,571
0,317
0,178
0,80
0,227
0,506
0,199
0,683
0,553
0,878
1,892
0,409
0,293
0,621
0,458
0,54
0,415
0,439
0,550
0,213
0,108
0,953
0,471
0,737
0,377
0,48
0,968
0,925
0,180
0,61
0,306
0,109
0,554
0,77
0,761
0,458
0,112
0,801
0,831
0,787
0,158
0,255
0,94
0,381
0,509
0,146
0,500
0,226
0,642
0,51
0,769
0,617
0,100
0,93
0,858
0,708
0,258
0,420
0,538
0,275
0,32
0,324
0,580
0,676
0,30
0,568
0,43
0,125
0,715
0,15
0,936
0,603
0,966
0,345
0,766
0,173
0,96
0,540
0,948
0,84
0,284
0,104
0,414
0,468
0,442
0,382
0,573
0,262
0,814
0,309
0,892
0,837
0,810
0,92
0,560
0,781
0,439
0,365
0,585
0,646
0,621
0,844
0,982
0,863
0,309
0,550
0,165
0,317
0,399
0,265
0,791
0,59
0,562
0,60
0,115
0,789
0,700
0,45
0,975
0,977
0,555
0,545
0,857
0,144
0,443
0,582
0,516
0,768
0,516
0,826
0,323
0,774
0,424
0,602
0,137
0,631
0,447
0,492
0,364
0,526
0,129
0,897
0,428
0,419
0,909
0,20
0,639
0,316
0,982
0,342
0,337
0,580
0,316
0,524
0,569
0,329
0,216
0,900
0,743
0,58
0,713
0,357
0,705
0,771
0,433
0,482
0,151
0,654
0,970
0,206
0,822
0,188
0,420
0,440
0,733
0,551
0,584
0,423
0,199
0,803
0,278
0,259
0,317
0,690
0,964
0,256
0,388
0,244
0,968
0,869
0,421
0,263
0,657
1,427
0,811
0,584
0,682
0,776
0,282
0,7
0,675
0,300
0,429
0,955
0,587
0,95
0,50
0,266
0,484
0,229
0,409
0,461
0,602
0,354
0,253
0,679
0,657
0,567
0,395
0,749
0,887
0,652
0,159
0,414
0,242
0,351
0,306
0,690
0,566
0,555
0,33
0,978
0,710
0,401
0,163
0,26
0,207
0,565
0,687
0,577
0,779
0,647
0,372
0,308
0,620
0,356
0,469
0,950
0,16
0,854
0,153
0,467
0,762
0,192
0,945
0,447
0,712
0,351
0,235
0,493
0,652
0,857
0,325
0,457
0,534
0,757
0,80
0,5
0,39
0,180
0,110
0,170
0,836
0,211
0,595
0,564
0,703
0,742
0,231
0,219
0,146
0,392
0,958
0,449
0,158
0,742
0,116
0,684
0,326
0,315
0,578
0,555
0,351
0,11
0,271
0,311
0,366
0,591
0,782
0,112
0,428
0,957
0,562
0,696
0,399
0,763
0,597
0,336
0,146
0,985
0,730
0,388
0,201
0,177
0,595
0,187
0,308
0,525
0,722
0,154
0,110
0,141
0,183
0,504
0,258
0,950
0,726
0,897
0,432
0,130
0,158
0,213
0,9
0,623
0,470
0,869
0,763
0,85
0,868
0,444
0,153
0,371
0,751
0,148
0,189
0,509
0,757
0,346
0,26
0,365
0,849
0,34
0,19
0,137
0,639
0,432
0,316
0,834
0,165
0,330
0,851
0,251
0,31
0,243
0,174
0,393
0,731
0,340
0,607
0,724
0,836
0,533
0,310
0,55
0,39
0,568
0,968
0,226
0,269
0,413
0,816
0,40
0,591
0,230
0,496
0,690
0,79
0,593
0,611
0,264
0,870
0,154
0,275
0,434
0,288
0,105
0,588
0,134
0,772
0,610
0,332
0,627
0,378
0,34
0,265
0,688
0,793
0,31
0,601
0,525
0,623
0,655
0,346
0,779
0,427
0,38
0,39
0,5
0,780
0,628
0,98
0,463
0,859
0,942
0,768
0,98
0,544
0,90
0,476
0,143
0,745
0,727
0,399
0,609
0,432
0,239
0,593
0,836
0,510
0,322
0,336
0,266
0,723
0,482
0,576
0,787
0,290
0,123
0,538
0,648
0,734
0,650
0,951
0,304
0,667
0,278
0,448
0,741
0,555
0,171
0,584
0,333
0,999
0,556
0,780
0,829
0,352
0,546
0,543
0,985
1,151
0,911
0,230
0,871
0,817
0,616
0,927
0,464
0,17
0,370
0,855
0,562
0,420
0,57
0,46
0,82
0,476
0,38
0,528
0,495
0,596
0,8
0,754
0,553
0,695
0,878
0,336
1,410
0,561
0,360
0,289
0,722
0,25
0,211
0,724
0,90
0,316
0,157
0,754
0,956
0,809
0,805
0,835
0,563
0,316
0,902
0,808
0,785
0,162
0,256
0,355
0,892
0,456
0,85
0,400
0,558
0,592
0,811
0,712
0,878
0,8
0,671
0,603
0,870
0,621
0,591
0,816
0,608
0,661
0,969
0,831
0,697
0,580
0,804
0,515
0,363
0,760
0,968
0,153
0,685
0,638
0,583
0,702
0,617
0,788
0,456
0,76
0,759
0,205
0,519
0,377
0,143
0,439
0,778
0,983
0,347
0,212
0,602
1,312
0,179
0,284
0,183
0,679
0,510
0,214
0,710
0,69
0,49
0,126
0,330
0,878
0,92
0,803
0,467
0,599
0,503
0,265
0,159
0,535
0,48
0,207
0,921
0,159
0,511
0,521
0,486
0,785
0,418
0,510
0,85
0,812
0,114
0,734
0,553
0,326
0,539
0,934
0,473
0,868
0,861
0,125
0,668
0,81
0,888
0,941
0,567
0,299
0,601
0,744
0,281
0,890
0,310
0,727
0,679
0,766
0,718
0,533
0,406
0,112
0,194
0,923
0,919
0,909
0,928
0,157
0,38
0,639
0,560
0,416
0,477
0,106
0,542
0,833
0,475
0,434
0,69
0,233
0,556
0,558
0,32
0,706
0,964
0,967
0,440
0,387
0,876
0,831
0,87
0,380
0,697
0,828
0,682
0,249
0,358
0,175
0,506
0,661
0,391
0,246
0,943
0,423
0,728
0,10
0,618
0,244
0,992
0,368
0,195
0,997
0,784
0,783
0,778
0,331
0,365
0,69
0,176
0,841
0,937
0,282
0,275
0,700
0,263
0,65
0,807
0,992
0,987
0,526
0,726
0,287
0,225
0,822
0,538
0,40
0,53
0,276
0,439
0,760
0,646
0,839
0,676
0,428
0,780
0,314
0,116
0,107
0,147
0,918
0,836
0,682
0,677
0,102
0,595
0,352
0,605
0,995
0,131
0,335
0,132
0,955
0,44
0,195
0,523
0,850
0,614
0,594
0,220
0,280
0,809
0,612
0,673
0,609
0,861
0,520
0,980
0,295
0,115
0,13
0,357
0,369
0,542
0,632
0,894
0,747
0,621
0,192
0,524
0,689
0,898
0,487
0,486
0,759
0,728
0,97
0,699
0,337
0,542
0,665
0,420
0,688
0,747
0,776
0,971
0,1
0,780
0,765
1,263
0,710
0,939
0,324
0,786
0,464
0,714
0,985
0,231
0,640
0,73
0,385
0,298
0,169
0,146
0,745
0,338
0,336
0,42
0,393
0,306
0,459
0,258
0,922
0,102
0,605
0,668
0,562
0,151
0,994
0,797
0,640
0,797
0,526
0,118
0,560
0,631
0,43
0,406
0,562
0,547
0,21
0,613
0,298
0,610
0,235
0,411
0,755
0,19
0,573
0,754
0,889
0,330
0,979
0,426
0,876
0,849
0,549
0,701
0,564
0,786
0,356
0,725
0,396
0,263
0,708
0,85
0,553
0,484
0,67
0,61
0,775
0,130
0,908
0,985
0,991
0,262
0,273
0,684
0,642
0,808
0,647
0,86
0,320
0,927
0,276
0,925
0,710
0,602
0,949
0,176
0,398
0,127
0,123
0,864
0,819
0,736
0,870
0,960
0,370
0,173
0,747
0,656
0,219
0,946
0,261
0,208
0,464
0,60
0,611
0,725
0,357
0,792
0,399
0,98
0,873
0,130
0,130
0,819
0,547
0,512
0,771
0,759
0,126
0,791
0,894
0,898
0,326
0,413
0,486
0,761
0,377
0,960
0,375
0,885
0,298
0,560
0,19
0,90
0,385
0,78
0,477
0,700
0,411
0,920
0,143
0,413
0,698
0,504
0,139
0,831
0,738
0,122
0,7
0,447
0,39
0,170
0,895
0,547
0,506
0,749
0,644
0,386
0,961
1,321
0,944
0,192
0,744
0,276
0,297
0,827
0,362
0,270
0,884
0,469
0,478
0,529
0,70
0,207
0,426
0,948
0,783
1,990
0,265
0,310
0,365
0,254
1,615
0,547
0,210
0,445
0,392
0,304
0,555
0,339
0,585
0,194
0,845
0,149
0,868
0,493
0,380
0,720
0,994
0,675
0,297
0,926
0,744
0,612
0,249
0,847
0,925
0,19
0,225
0,78
0,444
0,723
0,278
0,513
0,773
0,496
0,795
0,421
0,799
0,693
0,574
0,785
0,91
0,441
0,567
0,745
0,731
0,436
0,610
0,549
0,790
0,177
0,580
0,199
0,245
0,538
0,80
0,1000
0,766
0,259
0,547
0,869
0,197
0,440
0,675
0,870
0,127
0,106
1,580
0,464
0,515
0,80
0,997
0,391
0,735
0,585
0,994
0,409
0,838
0,553
0,767
0,394
0,864
0,34
0,997
0,66
0,59
0,655
0,36
1,579
0,643
1,109
0,444
0,560
0,596
0,422
0,460
0,173
0,307
0,866
0,667
0,904
0,248
0,510
0,512
0,841
0,823
0,273
0,681
0,759
0,639
0,565
0,711
0,589
0,415
0,521
0,470
0,318
0,248
