x,y
0,466
0,601
0,980
0,557
0,693
0,759
0,361
0,22
0,837
0,205
0,130
0,375
0,320
0,81
0,64
0,589
0,194
0,860
0,737
0,66
0,567
0,862
0,260
0,137
0,716
0,336
0,654
0,378
0,634
0,556
0,255
0,487
0,209
0,214
0,863
0,355
0,310
0,250
0,884
0,849
0,719
0,838
0,545
0,457
0,956
0,189
0,782
0,718
0,261
0,972
0,199
0,604
0,119
0,367
0,648
0,766
0,13
0,92
0,701
0,790
0,93
0,652
0,118
0,210
0,658
0,918
0,348
0,597
0,283
0,311
0,207
0,816
0,633
0,695
0,300
0,629
0,23
0,968
0,441
0,349
0,756
0,224
0,584
0,884
0,687
0,733
0,234
0,209
0,800
0,104
0,598
0,642
0,133
0,563
0,705
0,674
0,526
0,920
0,506
0,758
0,979
0,518
0,566
1,426
0,351
0,793
0,447
0,470
0,779
0,995
0,262
0,364
0,804
0,174
0,291
0,757
0,519
0,439
0,681
0,921
0,619
0,873
0,771
0,214
0,569
1,837
0,807
0,664
0,525
0,195
0,312
0,479
0,456
0,891
0,476
0,984
0,138
0,975
0,930
0,345
0,884
0,972
0,404
0,203
0,911
0,91
0,298
0,106
0,348
0,647
0,756
0,952
0,393
0,253
0,746
0,577
0,861
0,370
0,887
0,395
0,331
0,31
0,36
0,9
0,348
0,760
0,400
0,483
1,693
0,454
0,24
0,459
0,573
0,967
0,778
0,911
0,464
0,7
0,243
0,2
0,77
0,46
0,287
0,17
0,435
0,989
0,23
0,842
0,589
0,647
0,629
0,718
0,914
0,199
0,595
0,170
0,71
0,504
0,290
0,297
0,958
0,814
0,683
0,131
0,751
0,557
0,130
0,81
0,899
0,421
0,613
0,329
0,693
0,746
0,670
0,357
0,77
0,34
0,526
0,735
0,67
0,221
0,578
0,581
0,122
0,992
0,641
0,734
0,603
0,470
0,449
0,602
0,828
0,484
0,558
0,146
0,432
0,676
0,418
0,683
0,198
0,817
0,147
0,207
0,461
0,387
0,800
0,626
0,887
0,918
0,548
0,117
0,707
0,269
0,928
0,289
0,68
0,649
0,977
0,882
0,234
0,850
0,548
0,188
0,838
0,603
0,284
0,623
0,993
0,465
0,396
0,928
0,847
0,989
0,655
0,141
0,646
0,115
0,859
0,367
0,417
0,569
0,337
0,91
0,334
0,596
0,770
0,874
0,366
0,544
0,158
0,781
0,757
0,746
0,539
0,425
0,745
0,789
0,220
0,972
0,447
0,15
0,15
0,192
0,2
0,63
0,347
0,199
0,762
0,154
0,995
0,125
0,89
0,309
0,759
0,568
0,938
0,522
0,635
0,501
0,678
0,828
0,998
0,599
0,490
0,908
0,493
0,780
0,178
0,717
0,228
0,50
0,738
0,781
0,891
0,574
0,294
0,222
0,495
0,494
0,631
0,288
0,713
0,76
0,657
0,24
0,133
0,959
0,835
0,190
0,937
0,48
0,237
0,99
0,681
0,343
0,254
0,670
0,195
0,834
0,532
0,202
0,29
0,128
0,521
0,378
0,310
0,1000
0,128
0,562
0,126
0,836
0,741
0,968
0,232
0,724
0,194
0,252
0,969
0,437
0,879
0,172
0,571
0,226
0,39
0,396
0,630
0,70
0,889
0,370
0,857
0,377
0,447
0,816
0,364
0,300
0,99
0,269
0,902
0,458
0,906
0,618
0,389
0,142
0,260
0,201
0,150
0,877
0,648
0,385
0,49
0,348
0,571
0,394
0,673
0,714
0,740
0,46
0,375
0,114
0,149
0,479
0,519
0,583
0,687
0,241
0,661
0,708
0,51
0,217
0,96
0,206
0,62
0,799
0,316
0,705
0,57
0,314
0,658
0,705
0,267
0,756
0,740
0,176
0,402
0,697
0,949
0,345
0,345
0,6
0,224
0,524
0,892
0,524
0,234
0,928
0,576
0,70
0,297
0,159
0,170
0,934
0,81
0,110
0,329
0,411
0,979
0,216
0,240
0,828
0,200
0,631
0,890
0,432
0,903
0,440
0,747
0,545
0,346
0,740
0,556
0,986
0,558
0,837
0,924
0,547
0,141
0,533
0,953
0,979
0,162
0,10
0,207
0,371
0,190
0,914
0,923
0,712
0,588
0,864
0,182
0,651
0,356
0,12
0,295
0,79
0,699
0,995
0,54
0,341
0,217
0,150
0,496
0,427
0,853
0,832
0,403
0,134
0,772
0,878
0,75
0,457
0,220
0,560
0,833
0,74
0,523
0,237
0,746
0,828
0,245
0,590
0,846
0,379
0,308
0,53
0,696
0,313
0,774
0,894
0,623
0,181
0,485
0,734
0,774
0,136
0,716
0,654
1,678
0,485
0,80
0,668
0,507
0,356
0,725
0,849
0,134
0,534
0,669
0,195
0,737
0,438
0,887
0,330
0,140
0,84
0,728
0,123
0,843
0,898
0,996
0,563
0,922
0,239
0,199
0,533
0,93
0,55
0,441
1,666
0,910
0,886
0,906
0,87
0,759
0,125
0,223
0,102
0,923
0,904
0,413
0,534
0,873
0,562
0,443
0,554
0,964
0,422
0,135
0,961
0,658
0,376
0,660
0,975
0,636
0,239
0,679
0,620
0,669
0,179
0,116
0,65
0,929
0,44
0,813
0,927
0,927
0,978
0,394
0,102
0,61
0,799
0,151
0,867
0,6
0,290
0,296
0,290
0,589
0,165
0,492
0,283
0,894
0,853
0,88
0,399
1,131
0,754
0,600
0,794
0,195
0,102
0,380
0,722
0,852
0,816
0,457
0,337
0,516
0,703
1,675
0,930
0,672
0,716
0,730
0,627
0,537
0,921
0,721
0,260
0,764
0,314
0,597
0,789
0,203
0,443
0,709
0,967
0,472
0,206
0,492
0,654
0,865
0,458
0,10
0,98
0,125
0,206
0,743
0,514
0,337
0,309
0,152
0,528
0,75
0,359
0,484
0,28
0,507
0,346
0,206
0,660
0,393
0,622
0,563
0,807
0,491
0,789
0,304
0,551
0,737
0,282
0,48
0,145
0,683
0,312
0,358
0,495
0,772
0,386
0,735
0,501
0,336
0,621
0,317
0,719
0,539
0,773
0,980
0,818
0,88
0,498
0,347
0,165
0,593
0,768
0,73
0,893
0,703
0,738
0,901
0,117
0,882
0,527
0,406
0,281
0,34
0,970
1,324
0,179
0,132
0,448
0,967
0,818
0,789
0,630
0,639
0,624
0,470
0,652
0,362
0,357
0,724
0,639
0,623
0,489
0,402
0,645
0,70
0,17
0,661
0,87
0,756
0,454
0,907
0,157
0,145
0,502
0,88
0,254
0,339
0,357
0,58
0,383
0,373
0,494
0,781
0,156
0,987
1,171
0,674
0,28
0,745
0,12
0,47
0,735
0,798
0,406
0,331
0,336
0,558
0,758
1,67
0,552
0,89
0,929
0,46
0,824
0,330
0,340
0,823
0,489
0,145
0,773
0,920
0,345
0,659
0,687
0,224
0,485
0,270
0,164
0,84
0,554
0,526
0,256
0,194
0,252
0,645
0,544
0,689
0,714
0,657
0,121
0,290
0,335
0,288
0,39
0,156
0,905
0,70
0,197
0,658
0,74
0,820
0,191
0,418
0,603
0,172
0,353
0,321
0,460
0,32
0,356
0,423
0,561
0,26
0,322
0,549
0,613
0,939
0,801
0,758
0,905
0,825
0,135
0,433
0,1000
0,413
0,947
0,582
0,981
0,447
0,518
0,855
0,981
0,969
0,730
0,918
0,297
0,354
0,231
0,196
0,762
0,71
0,466
0,331
0,734
0,575
0,646
0,63
0,648
0,604
0,152
0,398
0,585
0,836
0,647
0,94
0,225
0,986
0,499
0,350
0,132
0,673
0,670
0,782
0,543
0,985
0,579
0,887
0,363
0,858
0,15
0,968
0,240
0,536
0,585
0,64
0,427
0,517
0,728
0,243
0,87
0,566
0,433
0,584
0,565
0,512
0,203
0,57
0,730
0,260
0,529
0,324
0,976
0,23
0,694
0,545
0,963
0,11
0,375
0,206
0,416
0,960
0,56
0,66
0,26
0,907
0,52
0,178
0,401
0,619
0,907
0,673
0,52
0,716
0,377
0,308
0,675
0,499
0,441
0,416
0,891
1,870
0,365
0,846
0,878
0,774
0,933
0,960
0,526
0,65
0,696
0,740
0,928
0,677
0,943
0,655
0,133
0,966
0,526
0,8
0,552
0,892
0,498
0,710
0,89
0,358
0,868
0,794
0,57
0,766
0,64
0,296
0,343
0,683
0,389
0,265
0,276
0,588
0,909
0,393
0,717
0,796
0,566
0,394
0,737
0,741
0,296
0,439
0,614
0,476
0,155
0,830
0,661
0,649
0,998
0,786
0,602
0,443
0,913
0,284
0,614
0,510
0,732
0,92
0,57
0,798
0,847
0,699
0,167
0,549
0,414
0,517
0,395
0,330
0,545
0,430
0,476
0,278
0,325
0,908
0,811
0,451
0,422
0,505
0,977
0,178
0,4
0,718
0,44
0,442
0,989
0,495
0,1
0,210
0,198
0,896
0,761
0,374
0,703
0,509
0,290
0,371
0,8
0,671
0,243
0,579
0,477
0,319
0,530
0,750
0,475
0,697
0,945
0,406
0,155
0,472
0,297
0,973
0,866
0,676
0,410
0,505
0,130
0,75
0,571
0,130
0,388
0,219
0,227
0,196
0,200
0,78
0,194
0,122
0,158
0,46
0,813
0,824
0,103
0,258
0,130
0,584
0,636
0,97
0,959
0,185
0,390
0,616
0,352
0,845
0,180
0,69
0,841
0,462
0,260
0,861
0,178
0,395
0,758
0,968
0,47
0,639
0,300
0,259
0,930
0,917
0,672
0,308
0,706
0,280
0,449
0,920
0,924
0,735
0,686
0,613
0,825
0,43
1,142
0,1
0,177
0,339
0,264
0,117
0,342
0,237
0,476
0,505
0,713
0,325
0,682
0,459
0,157
0,110
0,914
0,893
0,553
0,443
0,81
0,104
0,897
0,283
0,599
0,647
0,487
0,329
0,825
0,825
0,173
0,942
0,699
0,163
0,108
0,848
0,911
0,766
0,542
0,381
0,910
0,606
0,734
0,525
0,159
0,513
0,137
0,240
0,43
0,608
0,341
0,524
0,779
0,80
0,303
0,688
0,669
0,565
0,29
0,387
0,615
0,473
0,415
0,599
0,670
0,89
0,729
0,303
0,810
0,958
0,261
0,78
0,655
0,557
0,806
0,6
0,319
0,797
0,187
0,614
0,725
0,461
0,391
0,573
0,228
0,532
0,974
0,495
0,877
0,880
0,751
0,849
0,877
0,863
0,706
0,427
0,678
0,968
0,455
0,354
0,29
0,742
0,616
0,230
0,240
0,936
0,311
0,944
0,377
0,157
0,987
0,617
0,61
0,365
0,783
0,754
0,212
0,330
0,356
0,222
0,460
0,88
0,121
0,677
0,864
0,857
0,557
0,17
0,666
0,876
0,570
0,189
0,418
0,626
0,286
0,32
0,589
0,718
0,40
0,24
0,282
0,991
0,305
0,794
0,734
0,643
0,196
0,279
0,543
0,162
0,49
0,96
0,764
0,359
0,430
0,508
0,614
0,257
0,603
0,840
0,760
0,541
0,566
0,523
0,985
0,517
0,190
0,249
0,550
0,87
0,358
0,342
0,872
0,957
0,691
0,539
0,169
0,494
0,642
0,550
0,495
0,936
0,714
0,326
0,775
0,13
0,613
0,312
0,899
0,495
0,50
0,361
0,888
0,372
0,159
0,539
0,214
0,228
0,298
0,15
0,626
0,239
0,723
0,150
0,73
0,685
0,265
0,216
0,23
0,548
0,77
0,932
0,55
0,480
0,514
0,896
0,905
0,378
0,741
0,227
0,71
0,570
0,947
0,336
0,652
0,180
0,855
0,792
0,653
0,714
0,829
0,617
0,6
0,731
0,962
0,229
0,267
0,408
0,460
0,487
0,66
0,71
0,226
0,756
1,983
0,471
0,760
0,71
0,95
0,600
0,284
0,468
0,387
0,755
0,667
0,845
0,863
0,632
0,81
0,606
0,80
0,22
0,771
0,649
0,967
0,531
0,615
0,66
0,369
0,782
0,888
0,77
0,680
0,218
0,323
0,521
0,387
0,826
0,441
0,927
0,346
0,64
0,770
0,930
0,682
0,427
0,978
0,602
0,704
0,782
0,295
0,354
0,177
0,46
0,393
0,753
0,678
0,652
0,148
0,740
0,384
0,332
0,124
0,978
0,668
0,37
0,236
0,556
0,989
0,53
0,676
0,221
0,957
0,571
0,205
0,188
0,245
0,72
0,790
0,561
0,927
0,906
0,623
0,1
0,942
0,591
0,822
0,564
0,50
0,519
0,132
0,588
0,463
0,215
0,273
0,596
0,980
0,767
0,376
0,836
0,43
0,107
0,757
0,308
0,328
0,480
0,74
0,549
0,15
0,442
0,538
0,57
0,463
0,275
0,245
0,568
0,953
0,169
0,987
0,463
0,615
0,627
0,735
0,220
0,341
0,71
0,541
0,291
0,853
0,400
0,57
0,448
0,699
0,469
0,901
0,155
0,507
0,984
0,303
0,937
0,373
0,329
0,941
0,682
0,974
0,415
0,505
0,690
0,226
1,94
0,81
0,411
0,602
0,204
0,101
0,869
0,353
0,449
1,165
0,637
0,270
0,739
0,821
0,299
0,53
0,260
0,430
0,579
0,653
0,411
0,229
0,145
0,421
0,434
0,835
0,279
0,515
0,377
0,862
0,31
0,219
0,780
0,39
0,1
0,746
0,296
0,367
0,290
0,772
0,986
0,894
0,867
0,436
0,733
0,658
0,644
0,969
0,832
0,323
0,391
0,665
0,864
0,971
0,402
0,755
0,350
0,303
0,888
0,235
0,316
0,513
0,850
0,991
0,674
0,247
0,770
0,442
0,25
0,852
0,227
0,676
0,167
0,921
0,712
0,180
0,376
0,379
0,195
0,624
0,201
0,128
0,378
0,689
0,624
0,981
0,208
0,859
0,59
0,28
0,295
0,320
0,34
0,621
0,938
0,363
0,440
0,759
0,395
0,356
0,669
0,538
0,67
0,125
0,260
0,206
0,461
0,109
0,334
0,899
0,435
0,102
0,931
0,245
0,272
0,749
0,462
0,275
0,224
0,407
0,639
0,748
0,87
0,239
0,401
0,980
0,204
0,29
0,268
0,31
0,648
0,568
0,941
0,3
0,725
0,292
0,726
0,136
0,457
0,63
0,282
0,350
0,574
0,981
0,769
0,631
0,332
0,611
0,142
0,250
0,683
0,271
0,63
0,28
0,4
1,925
0,865
0,375
0,623
0,451
0,681
0,626
0,349
0,523
0,868
0,449
0,695
0,557
0,632
0,740
0,862
0,931
0,101
0,686
0,374
0,162
0,77
0,754
0,789
0,641
0,976
0,146
0,129
0,156
0,148
0,539
0,291
0,522
0,73
0,852
0,358
0,535
0,961
0,695
0,895
0,382
0,548
0,915
0,624
1,489
0,941
0,971
0,207
0,420
0,278
0,275
0,39
0,500
0,422
0,516
0,93
0,983
0,368
0,77
0,151
0,519
0,941
0,461
1,243
0,15
0,426
0,961
0,779
0,933
0,635
0,314
0,27
0,70
0,136
0,139
0,549
0,927
0,733
0,511
0,931
0,828
0,531
0,123
0,485
0,942
0,266
0,325
0,285
0,522
0,899
0,288
0,678
0,54
0,568
0,149
0,503
0,274
0,862
0,561
0,429
0,252
0,183
0,512
0,68
1,191
0,916
0,219
0,100
0,142
0,79
0,249
0,913
0,552
0,202
0,234
0,880
0,390
0,500
0,135
0,807
0,827
0,545
0,118
0,822
0,625
0,270
0,651
0,850
0,737
0,11
0,931
0,741
0,37
0,737
0,511
0,380
0,886
0,231
0,532
0,540
0,584
0,40
0,420
0,585
0,785
0,732
0,312
0,313
0,523
0,431
0,326
0,116
0,629
0,764
0,399
0,574
0,772
0,117
0,755
0,472
0,711
0,124
0,82
0,665
0,346
0,635
0,593
0,371
0,124
0,985
0,590
0,599
0,623
0,315
0,676
0,15
0,467
0,918
0,481
0,685
0,231
0,983
0,318
0,666
0,714
0,788
0,686
0,788
0,304
0,378
0,981
0,485
0,310
0,68
0,322
0,372
0,11
0,576
0,504
0,543
0,256
0,308
0,496
0,608
0,48
0,956
0,683
0,633
0,481
0,461
0,870
0,293
0,837
0,895
0,814
0,937
0,746
0,720
0,484
0,880
0,680
0,865
0,750
0,290
0,244
0,707
0,83
0,635
0,808
0,240
0,73
0,757
0,462
0,360
0,83
0,793
0,469
0,918
0,201
0,694
0,344
0,242
0,981
0,86
0,713
0,330
0,811
0,204
0,171
0,716
0,484
0,126
0,275
0,781
0,782
0,26
0,167
0,331
0,728
0,925
0,258
0,279
0,569
0,791
0,684
0,385
0,873
0,802
0,298
0,35
0,677
0,317
0,415
0,269
0,22
0,557
0,590
0,179
0,44
0,896
0,221
0,166
0,523
0,778
0,652
0,234
0,732
0,268
0,135
0,997
0,702
0,787
0,534
0,387
0,98
0,872
0,691
0,52
0,979
0,695
0,262
0,327
0,210
0,744
0,443
0,957
0,588
0,482
0,810
0,608
0,428
0,762
0,928
0,116
0,243
0,959
0,34
0,112
0,855
0,602
1,775
0,944
0,270
0,26
0,77
0,824
0,577
0,427
0,351
0,222
0,766
0,822
0,89
0,416
0,691
0,194
0,515
0,189
0,745
0,644
0,147
0,841
0,762
0,736
0,278
0,66
0,126
0,69
0,357
0,675
0,809
0,81
0,944
0,878
0,574
0,491
0,780
0,104
0,878
0,82
0,778
0,405
0,142
0,103
0,581
0,517
0,705
0,308
0,661
0,645
0,655
0,743
0,588
0,441
0,588
0,856
0,624
0,844
0,345
0,274
0,452
0,929
0,659
0,500
0,738
0,953
0,352
0,482
0,534
0,267
0,888
0,804
0,146
0,278
0,720
0,391
0,465
0,380
0,963
0,531
0,224
0,217
0,563
0,872
0,301
0,701
0,555
0,726
0,285
0,102
0,782
0,466
0,26
0,553
0,820
0,535
0,661
0,337
0,113
0,988
0,358
0,471
0,965
0,729
0,964
0,147
0,438
0,591
0,738
0,594
0,950
0,527
0,551
0,88
0,557
0,179
0,941
0,667
0,448
0,446
0,975
0,662
0,855
0,296
0,360
0,500
0,508
0,727
0,346
0,671
0,323
0,458
0,548
0,386
0,87
0,874
0,197
0,434
0,592
0,607
0,16
0,400
0,377
0,639
0,669
0,270
0,797
0,662
0,780
0,337
0,38
0,765
0,99
0,331
0,645
0,9
0,267
0,741
0,458
0,813
0,812
0,427
0,109
0,134
0,388
0,520
0,657
0,873
0,430
0,188
0,199
0,389
0,301
0,371
0,678
0,877
0,825
0,847
0,524
0,291
0,15
0,266
0,824
0,805
0,128
0,887
0,429
0,522
0,671
0,507
0,709
0,241
0,32
0,210
0,741
0,837
0,890
0,896
0,319
0,671
0,959
0,266
0,833
0,435
0,462
0,307
0,133
0,509
0,525
0,639
0,31
0,474
0,484
0,935
0,608
0,148
0,372
0,661
0,450
0,256
0,33
0,833
0,378
0,806
0,789
0,178
0,760
0,718
0,675
0,991
0,2
0,215
0,381
0,78
0,944
0,662
0,973
0,165
0,754
0,758
0,927
0,606
0,611
0,804
0,765
0,862
0,521
0,616
0,20
0,48
0,878
0,971
0,195
0,271
0,220
0,409
0,554
0,878
0,987
0,952
0,289
0,197
0,604
0,147
0,40
0,754
0,441
0,357
0,103
0,557
0,469
0,286
0,204
0,81
0,617
0,982
0,840
0,125
0,497
0,954
0,238
0,121
0,567
0,269
1,677
0,833
0,363
0,97
0,94
0,702
1,185
0,918
0,785
0,791
0,138
0,129
0,469
0,570
0,847
0,698
0,241
0,782
0,224
0,346
0,167
0,643
0,886
0,938
0,771
0,976
0,500
0,468
0,700
0,307
0,251
0,775
0,772
0,861
0,888
0,364
0,42
0,125
0,734
0,230
0,934
0,729
0,679
0,333
0,129
0,879
0,174
0,590
0,788
0,225
0,398
0,971
0,573
0,941
0,813
0,871
0,944
0,373
0,497
0,826
0,447
0,470
0,160
0,45
0,727
0,611
0,959
0,929
0,75
0,132
0,339
0,317
0,13
0,53
0,727
0,789
0,969
1,848
0,112
0,65
0,104
0,456
0,41
0,980
0,572
0,409
0,38
0,771
0,366
0,780
0,312
0,613
0,22
0,532
0,584
0,721
0,48
0,938
0,906
0,671
0,876
0,225
0,294
0,309
0,151
0,8
0,306
0,173
0,158
0,732
0,125
0,449
0,554
0,16
0,680
0,49
0,640
0,310
0,322
0,293
0,81
1,490
0,92
0,351
0,849
0,362
0,809
0,762
0,229
0,105
0,652
0,536
0,626
0,363
0,79
0,339
0,495
0,423
0,38
0,642
0,896
0,701
0,999
0,527
0,999
0,968
0,739
0,281
0,816
0,265
0,286
1,967
0,440
0,161
0,897
0,697
0,797
0,338
0,559
0,648
0,136
0,142
0,174
0,652
0,92
0,659
0,713
0,663
0,887
0,57
0,604
0,495
1,789
0,671
0,368
0,331
0,437
0,635
0,416
0,39
0,485
0,149
0,178
0,704
0,257
0,157
0,977
0,597
0,911
0,427
0,810
0,21
0,84
0,720
0,326
0,76
0,311
0,774
0,91
0,171
0,549
0,813
0,266
0,285
0,513
0,102
0,939
0,741
0,790
0,885
0,527
0,923
0,396
0,907
0,715
0,402
0,490
0,740
0,12
0,147
0,256
0,743
0,595
0,61
0,922
0,397
0,277
0,244
0,454
0,607
0,910
0,542
0,946
0,935
0,572
0,505
0,289
0,845
0,57
1,150
0,945
0,44
0,662
0,438
0,860
0,675
1,745
0,666
0,449
0,941
0,686
0,431
1,651
0,777
0,985
0,780
0,274
0,821
0,547
0,83
0,781
0,545
0,981
0,613
0,510
0,870
0,621
0,586
0,968
0,376
0,707
0,539
0,855
0,858
0,893
0,219
0,116
0,684
0,226
0,185
0,78
0,168
0,493
0,732
0,704
0,519
0,377
0,521
0,635
0,557
0,965
0,902
0,751
0,338
0,706
0,922
0,891
0,101
0,280
0,297
0,479
0,578
0,358
0,124
0,782
0,8
0,591
0,924
0,351
0,347
0,942
0,429
0,399
0,730
0,576
0,612
0,249
0,721
0,592
0,655
0,630
0,644
0,913
0,841
0,365
0,912
0,772
0,147
0,873
0,439
0,404
0,434
0,974
0,402
0,485
0,993
0,991
0,650
0,708
0,914
0,330
0,187
0,361
0,472
0,81
0,183
0,977
0,638
0,571
0,436
0,71
0,672
0,283
0,398
0,299
0,937
0,237
0,889
0,131
0,422
0,549
0,449
0,294
0,789
0,390
0,260
0,723
0,190
0,345
0,725
0,95
0,300
0,125
0,185
0,160
0,868
0,795
0,929
0,299
0,837
0,529
0,68
0,618
0,331
0,958
0,200
0,728
0,887
0,556
0,642
0,299
0,944
0,250
0,79
0,315
0,735
0,23
0,542
0,437
0,196
0,749
0,780
0,2
0,118
0,281
0,230
0,872
0,193
1,935
0,881
0,274
0,875
0,768
0,746
0,490
0,900
0,403
0,966
0,496
0,375
0,204
0,780
0,31
0,851
0,608
0,103
0,474
0,71
0,698
0,687
0,501
1,38
0,596
0,599
0,861
0,808
0,475
0,706
0,576
0,150
0,683
0,249
0,351
0,176
0,473
0,916
0,842
0,816
0,817
0,533
0,534
0,167
0,330
0,72
0,323
0,214
0,903
0,679
0,23
0,162
0,587
0,875
0,373
0,952
0,409
0,338
0,495
0,767
0,745
0,880
0,679
0,464
0,585
0,300
0,727
0,855
0,381
0,623
0,502
0,466
0,39
0,396
0,670
0,935
1,898
0,804
0,995
0,516
0,929
0,863
0,59
0,86
0,335
0,574
0,709
0,766
0,403
0,215
0,626
0,556
0,459
0,977
0,596
0,147
0,741
0,434
0,41
0,629
0,720
0,655
0,409
0,468
0,228
0,218
0,217
0,181
0,164
0,658
0,736
0,565
0,419
0,388
0,630
0,254
0,207
0,948
0,897
0,803
0,263
0,940
0,723
0,892
0,88
0,771
0,655
0,733
0,586
0,547
0,951
0,727
0,462
0,536
0,676
0,578
0,192
0,236
0,372
0,777
0,477
0,13
0,470
0,890
0,569
0,847
0,982
0,788
0,35
0,919
0,450
0,870
0,354
0,616
0,467
0,208
0,853
0,237
0,521
0,972
0,710
0,592
0,573
0,40
0,480
0,567
0,676
0,268
0,289
0,703
1,780
0,935
0,4
0,576
0,937
0,790
0,370
0,455
0,571
0,338
0,606
0,434
0,221
0,327
0,49
0,368
0,88
0,320
0,759
0,612
0,324
0,890
0,710
0,712
1,95
0,679
0,77
0,23
0,268
0,554
0,13
0,466
0,629
0,85
0,75
0,649
0,535
0,901
0,196
0,100
0,313
0,929
0,163
0,213
0,372
0,976
0,218
0,518
0,992
0,196
0,487
0,440
0,657
0,11
0,601
0,217
0,401
0,776
0,510
0,609
0,546
0,351
0,999
0,485
0,704
0,959
0,158
0,67
0,218
0,367
0,230
0,325
0,646
0,655
0,954
0,692
0,308
0,555
0,1
0,211
0,880
0,883
0,171
0,715
0,287
1,711
0,30
0,158
0,668
0,127
0,270
0,775
0,712
0,306
0,481
0,611
0,961
0,363
0,446
0,981
0,306
0,857
0,204
0,27
0,142
0,188
0,154
0,171
0,818
0,343
0,635
0,568
0,379
0,350
0,224
0,704
0,238
0,366
0,637
0,543
0,397
0,181
0,183
0,323
0,421
0,429
0,857
0,652
0,846
0,411
0,386
0,511
0,751
0,152
0,513
0,83
0,446
0,384
0,179
0,227
0,846
0,129
0,875
0,849
0,922
0,483
0,56
0,855
0,617
0,57
0,895
0,100
0,752
0,39
0,959
0,592
0,218
0,624
0,533
0,138
0,849
0,330
0,340
0,800
0,399
0,121
0,612
0,86
0,844
0,172
0,702
0,730
0,851
0,532
0,382
0,707
0,248
0,313
0,932
0,454
0,608
0,767
0,113
0,440
0,895
0,184
0,872
0,189
0,624
0,288
1,893
0,827
0,327
0,244
0,406
0,534
0,398
0,292
0,318
0,369
0,254
0,113
0,439
0,86
0,471
0,288
0,164
0,40
0,489
0,3
0,868
0,429
0,893
0,316
0,178
0,148
0,752
0,565
0,47
0,49
0,444
0,41
0,630
0,869
0,218
0,823
0,798
0,217
0,273
0,674
0,32
0,803
0,111
0,299
0,980
0,754
0,724
0,515
0,574
0,382
0,455
0,262
0,300
0,933
0,216
0,214
0,299
0,624
0,742
0,266
0,102
0,805
0,395
0,379
0,831
0,305
0,618
0,274
0,717
0,866
0,707
0,446
0,865
0,48
0,429
1,516
0,330
0,169
0,906
0,43
0,103
0,139
0,254
0,436
0,306
0,249
0,404
0,801
1,24
0,125
0,589
0,963
0,913
0,44
0,715
0,514
0,916
0,911
0,377
0,712
0,208
0,523
0,114
0,940
0,420
0,607
0,398
0,612
0,386
0,875
0,250
0,392
0,97
0,8
0,906
0,809
0,394
