x,y
0,512
0,853
0,797
0,796
0,161
0,448
0,722
0,182
0,584
0,422
0,814
0,880
0,181
0,521
0,199
0,777
0,831
0,126
0,271
0,561
0,622
0,561
0,896
0,697
0,165
0,106
0,777
0,349
0,66
0,158
0,71
0,682
0,138
0,571
0,415
0,235
0,832
0,535
0,531
0,562
0,573
0,576
0,69
0,86
0,65
0,384
0,197
0,653
0,424
0,966
0,896
0,268
0,387
0,322
0,490
0,834
0,746
0,100
0,866
0,493
0,197
0,958
1,367
0,671
0,467
0,972
0,322
0,846
0,864
0,103
0,19
0,394
0,868
0,825
0,886
0,522
0,542
0,494
0,546
0,807
0,623
0,66
0,993
0,93
0,291
0,402
0,320
0,871
0,791
0,199
0,630
0,25
0,898
0,505
0,663
0,905
0,309
0,861
0,83
0,43
0,311
0,137
0,421
0,397
0,796
0,30
0,140
0,231
0,791
0,275
0,726
0,952
0,845
0,449
0,912
0,256
0,401
0,998
0,987
0,719
0,77
0,931
0,11
0,10
0,419
0,768
0,611
0,903
0,1000
0,470
0,767
0,831
0,622
0,755
0,707
0,717
0,787
0,830
0,900
0,762
0,896
0,890
0,6
0,337
0,30
0,369
0,555
0,356
0,133
0,411
0,715
0,6
0,577
0,247
0,169
0,309
0,505
0,789
0,398
0,333
0,784
0,970
0,183
0,838
0,139
0,317
0,970
0,929
0,144
0,145
0,544
0,235
0,820
0,351
0,745
0,869
0,93
0,83
0,73
0,992
0,825
0,797
0,497
0,342
0,162
0,806
0,33
0,426
0,5
0,154
0,294
0,686
0,159
0,308
0,240
0,784
0,327
0,915
0,363
0,528
0,198
0,104
0,560
0,45
0,101
0,454
0,252
0,643
0,742
0,918
0,913
0,424
0,807
0,862
0,901
0,635
0,852
0,807
0,422
0,625
0,773
0,448
0,498
0,115
0,46
0,690
0,791
0,620
0,193
0,112
0,417
0,617
0,348
0,103
0,116
0,498
0,966
0,627
0,573
0,864
0,774
0,625
0,500
0,280
0,378
0,647
0,540
0,642
0,423
0,548
0,293
0,299
0,39
0,501
0,33
0,639
0,653
0,120
0,926
0,122
0,527
0,264
0,586
0,185
0,681
0,988
0,315
0,718
0,724
0,643
0,411
0,991
0,226
0,846
0,657
0,490
0,497
0,181
0,641
0,915
0,747
0,831
0,544
0,797
0,514
0,131
0,832
0,872
0,204
0,145
0,640
0,731
0,560
0,901
0,379
0,645
0,323
0,760
0,878
0,105
0,590
0,966
0,176
0,908
0,863
0,820
0,972
0,101
0,212
0,506
0,923
0,994
0,584
0,508
0,596
0,438
0,425
0,888
0,992
0,805
0,923
0,51
0,815
0,196
0,36
0,477
0,967
0,180
0,37
0,108
0,126
0,761
0,214
0,428
0,397
0,512
0,284
0,164
0,495
0,259
0,534
0,182
0,230
0,372
0,179
0,787
0,417
0,303
0,30
0,486
0,140
0,404
0,263
0,996
0,120
0,400
0,404
0,211
0,983
0,170
0,336
1,151
0,701
0,695
0,225
0,578
0,1000
0,963
0,404
0,14
0,890
0,672
0,675
0,276
0,526
0,537
0,591
0,450
0,269
0,419
0,729
0,819
0,811
0,242
0,772
0,889
0,762
0,713
0,162
0,485
0,799
0,373
0,538
0,297
0,994
0,999
0,399
0,570
0,326
0,352
0,17
0,412
0,171
0,224
0,156
0,551
0,868
0,686
0,561
0,608
0,959
0,429
0,639
0,918
0,760
0,352
0,192
0,423
0,310
0,960
0,295
0,462
0,973
0,752
0,652
0,91
0,635
0,817
0,596
0,955
0,997
0,798
0,757
0,875
0,289
0,511
0,207
0,360
0,813
0,762
0,11
0,318
0,185
0,434
0,325
0,86
0,847
0,886
0,321
0,817
0,804
0,793
0,337
0,930
0,231
0,317
0,513
0,237
0,557
0,44
1,184
0,398
0,484
0,781
0,333
0,514
0,516
0,551
0,122
0,447
0,89
0,785
0,264
0,793
0,702
0,169
0,995
0,846
0,497
0,372
0,863
0,263
0,26
0,516
0,966
0,362
0,472
0,508
0,133
0,216
0,551
0,709
0,262
0,431
0,923
0,443
0,315
0,285
0,613
0,933
0,233
0,545
0,960
0,338
0,116
0,459
0,589
0,735
0,739
0,704
0,378
0,277
0,274
0,847
0,476
0,32
0,466
0,324
0,203
0,830
0,98
0,36
0,996
0,667
0,873
0,71
0,981
0,371
0,107
0,472
0,160
0,561
0,45
0,163
0,707
0,859
0,22
0,36
0,736
0,694
0,587
0,338
0,226
0,886
0,301
0,366
0,426
0,961
0,38
0,544
0,165
0,569
0,188
0,870
0,131
0,812
0,754
0,563
0,16
0,352
0,765
0,186
0,248
0,923
0,61
0,814
0,965
0,141
0,432
0,985
0,849
0,689
0,852
0,949
0,930
0,323
0,908
0,18
0,975
0,397
0,752
0,286
0,135
0,162
0,100
0,448
0,848
0,994
0,69
0,718
0,155
0,86
0,480
0,652
0,107
0,195
0,743
0,612
0,15
0,272
0,900
0,33
0,698
0,607
0,807
0,515
0,759
0,70
0,931
0,967
0,347
0,648
0,408
0,570
0,757
0,414
0,165
0,220
0,668
0,704
0,355
0,175
0,925
0,643
0,614
0,184
0,803
0,771
0,498
0,23
0,999
0,305
0,592
0,248
0,557
0,223
0,877
0,904
0,438
0,352
0,652
0,286
0,312
0,736
0,377
0,167
0,903
0,998
0,365
0,344
0,466
0,838
0,850
0,938
0,277
0,461
0,765
0,39
0,875
0,102
0,193
0,648
0,407
0,594
0,836
0,19
0,145
0,323
0,911
0,460
0,686
0,521
0,313
0,472
0,803
0,51
0,771
0,964
0,778
0,815
0,229
0,302
0,682
0,788
0,380
0,350
0,93
0,296
0,413
0,362
0,928
0,834
0,988
0,269
0,721
0,601
0,219
0,864
0,770
0,598
0,998
0,767
0,803
0,570
0,690
0,55
0,560
0,303
0,663
0,581
0,21
0,206
0,466
0,388
0,342
0,297
0,573
0,465
0,299
0,673
0,780
0,342
0,191
0,459
0,849
0,74
0,95
0,355
0,847
0,904
0,245
0,586
0,60
0,209
0,864
0,604
0,749
0,577
0,963
0,154
0,327
0,854
0,578
0,756
0,567
0,31
0,91
0,494
0,185
0,824
0,370
0,971
0,273
0,696
0,463
0,763
0,663
0,731
0,9
0,980
0,199
0,725
0,898
0,44
0,60
0,950
0,518
0,607
0,400
0,107
0,32
0,914
0,984
0,440
0,514
0,540
0,975
0,582
0,995
0,537
0,239
0,617
0,852
0,824
0,619
0,508
0,934
0,998
0,75
0,585
0,223
0,867
0,25
0,234
0,994
0,405
0,856
0,468
0,641
0,349
0,995
0,227
1,859
0,637
0,484
0,486
0,697
0,100
0,721
0,35
0,443
0,410
0,290
0,800
0,254
0,813
0,225
0,931
0,716
0,749
0,168
0,976
0,66
0,66
0,808
0,481
0,896
0,833
0,581
0,784
0,179
0,506
0,185
0,858
0,331
0,525
0,127
0,928
0,72
0,737
0,430
0,53
0,981
0,890
1,212
0,867
0,76
0,768
0,767
0,910
0,647
0,195
0,63
0,102
0,649
0,546
0,146
0,42
0,273
0,375
0,65
0,116
0,246
0,386
0,377
0,737
0,52
0,445
0,733
0,627
0,740
1,894
0,911
0,275
0,983
0,606
0,55
0,857
0,304
0,891
0,771
0,432
0,139
0,15
0,371
0,376
0,409
0,894
0,532
0,808
0,99
0,295
0,708
0,680
0,1
0,510
0,792
0,18
0,336
0,483
0,244
0,607
0,873
0,492
0,735
0,727
0,423
0,85
0,166
0,730
0,340
0,233
0,793
0,792
0,181
0,663
0,887
0,76
0,873
0,728
0,598
0,772
0,870
0,949
0,650
0,103
0,246
0,311
0,337
0,6
0,446
0,795
0,978
0,189
0,647
0,771
0,541
0,614
0,197
0,549
0,374
0,684
0,227
0,78
0,931
0,563
0,157
0,920
0,279
0,411
0,883
0,542
0,651
0,790
0,886
0,807
0,661
0,666
0,685
0,256
0,970
0,233
0,663
0,287
0,604
0,139
0,629
0,33
0,744
0,220
0,232
0,515
0,742
0,452
0,526
0,255
0,424
0,997
0,390
0,19
0,985
0,394
0,540
0,712
0,355
0,746
0,668
0,86
0,664
0,323
0,414
0,487
0,804
0,731
0,514
0,303
0,782
0,690
0,554
0,10
0,227
0,997
0,292
0,330
0,104
0,406
0,733
0,462
0,294
0,328
0,476
0,371
0,330
0,441
0,5
0,942
0,886
0,449
0,546
0,364
0,771
0,653
0,64
0,470
0,190
0,574
0,356
0,581
0,6
0,212
0,582
0,145
0,517
0,103
0,220
0,505
0,184
0,715
0,649
0,580
0,792
0,402
0,420
0,440
0,109
0,936
0,440
0,825
0,446
0,89
0,461
0,726
0,161
0,764
0,648
0,254
0,274
0,742
0,568
0,427
0,701
1,123
0,999
0,724
0,432
0,733
0,20
0,897
0,439
0,937
0,473
0,227
0,547
0,307
0,273
0,189
0,171
0,950
0,368
0,774
1,36
0,279
0,561
0,799
0,669
0,934
0,436
0,868
0,811
0,33
0,847
0,421
0,37
0,984
0,913
0,268
0,779
0,844
0,130
0,64
0,185
0,105
0,817
0,733
0,379
0,941
0,61
0,614
0,79
0,790
0,743
0,82
0,198
0,619
0,595
0,313
0,876
0,429
0,250
0,759
0,213
0,50
0,67
0,285
0,32
0,654
0,890
0,785
0,232
0,957
0,873
0,917
0,264
0,337
0,993
0,148
0,530
0,738
0,738
0,414
0,705
0,411
0,154
0,390
0,29
0,601
0,892
0,351
0,577
0,107
0,757
0,874
0,293
0,407
0,434
0,439
0,240
0,156
0,409
0,766
0,206
0,386
0,469
0,452
0,104
0,175
0,991
0,9
0,421
0,639
0,87
0,25
0,233
0,498
0,933
0,118
0,321
0,842
0,648
0,168
0,761
0,201
0,985
0,61
0,498
0,618
0,652
0,765
0,683
0,935
0,533
0,830
0,855
0,352
0,201
0,876
0,791
0,208
0,225
0,405
0,756
0,83
0,678
0,129
0,165
0,736
0,835
0,595
0,48
0,141
0,339
0,618
0,504
0,173
0,388
0,196
0,9
0,723
0,807
0,702
0,363
0,198
0,337
0,983
0,865
0,121
0,844
0,266
0,118
0,794
0,646
0,300
0,722
0,907
0,495
0,136
0,203
0,153
0,580
0,653
0,821
0,19
0,120
0,6
0,854
0,504
0,141
0,689
0,958
0,197
0,621
0,169
0,441
0,314
0,172
0,21
0,902
0,839
0,688
0,632
0,29
0,868
0,209
0,559
0,262
0,791
0,8
0,602
0,651
0,73
0,517
0,557
0,237
0,426
0,621
0,619
0,356
0,101
0,193
0,2
0,250
0,563
0,694
0,512
0,67
0,339
0,963
0,10
0,44
0,11
0,230
0,644
0,495
0,951
0,191
0,120
0,1000
0,855
0,470
0,661
0,774
0,765
0,997
0,327
0,161
0,943
0,336
0,970
0,932
0,483
0,758
0,541
0,582
0,528
0,190
0,995
0,575
0,533
0,885
0,774
0,32
0,301
0,298
0,47
0,709
0,986
0,335
0,814
0,776
0,10
0,485
0,660
0,474
0,387
0,65
0,49
0,111
0,327
0,357
0,727
0,726
0,515
0,181
0,992
0,252
0,981
0,677
0,367
0,274
0,559
0,548
0,987
0,209
0,451
0,615
0,540
0,480
0,820
0,511
0,724
0,239
0,34
0,449
0,911
0,990
0,713
0,575
0,114
0,285
0,460
0,995
0,806
0,103
0,933
0,410
0,329
0,999
0,592
0,782
0,881
0,906
0,584
0,69
0,922
0,532
0,230
0,800
0,225
0,334
0,380
0,388
0,997
0,583
0,872
0,116
0,538
0,558
0,541
0,704
0,767
0,876
0,335
0,719
0,796
0,908
0,805
0,370
0,782
0,994
0,193
0,892
0,838
0,473
0,163
0,345
0,58
0,539
0,970
0,490
0,846
0,457
0,457
0,430
0,227
0,165
0,826
0,220
0,541
0,271
0,228
0,587
0,120
0,990
0,239
0,785
0,327
0,572
0,614
0,88
0,143
0,36
0,576
0,226
0,627
0,128
0,139
0,981
0,26
0,851
0,275
0,418
0,630
0,793
0,664
0,149
0,400
0,498
0,631
0,358
0,604
0,912
0,99
0,542
0,741
0,425
0,928
0,454
0,692
0,700
0,392
0,510
0,825
0,649
0,126
0,124
0,100
0,632
0,885
0,946
0,991
0,276
0,347
0,951
0,641
0,467
0,835
0,235
0,180
0,250
0,384
0,442
0,975
0,79
0,841
0,111
0,305
0,748
0,715
0,186
0,838
0,653
0,190
0,343
0,304
0,553
0,505
0,402
0,174
0,125
0,248
0,814
0,520
0,240
0,517
0,254
0,367
0,603
0,14
0,955
0,908
0,334
0,484
0,122
0,319
0,450
0,893
0,40
1,431
0,132
0,726
0,162
0,395
0,956
0,617
0,832
0,445
0,538
0,695
0,375
0,919
0,818
0,563
0,878
0,5
0,66
0,367
0,909
0,654
0,20
0,978
0,192
0,27
0,249
0,105
0,916
0,226
0,461
0,784
0,717
0,802
0,495
0,80
0,666
0,377
0,754
0,865
0,878
0,798
0,389
0,501
0,314
0,781
0,721
0,624
0,758
0,617
0,79
0,57
0,296
0,982
0,63
0,895
0,792
0,617
0,9
0,419
0,810
0,155
0,279
0,740
0,644
0,442
0,805
0,864
0,111
0,858
0,501
0,782
0,344
0,733
0,53
0,250
1,713
0,453
0,870
0,190
0,27
0,475
0,234
0,465
0,242
0,851
0,262
0,546
0,500
0,109
0,382
0,830
0,85
0,31
0,901
0,628
0,883
0,261
0,111
0,756
0,79
0,630
0,913
0,647
0,239
0,931
0,326
0,825
0,730
0,672
0,606
0,248
0,374
0,654
0,871
0,783
0,809
0,424
0,198
0,733
0,253
0,397
0,25
0,269
0,187
0,839
0,803
0,918
0,137
0,494
0,819
0,304
0,319
0,213
0,504
0,135
0,142
0,14
0,963
0,162
0,887
0,200
0,120
0,625
0,41
0,84
0,614
0,172
0,41
0,144
0,896
0,26
0,476
0,727
0,209
0,618
0,954
0,515
0,865
0,876
0,867
0,564
0,277
0,750
0,615
0,48
0,287
0,460
0,533
0,827
0,990
0,414
0,555
0,25
0,992
0,906
0,573
0,92
0,637
0,958
0,88
0,59
0,271
0,274
0,908
0,616
0,700
0,41
0,375
0,190
0,920
0,969
0,547
0,379
0,661
0,973
0,8
0,490
0,715
0,866
0,210
0,321
0,408
0,383
0,681
0,392
0,684
0,541
0,117
0,852
0,759
0,624
0,488
0,289
0,501
0,214
0,825
0,707
0,281
0,993
0,748
0,534
0,806
0,742
0,201
0,719
0,670
0,16
0,218
0,933
0,447
0,780
0,296
0,6
0,895
0,387
0,630
0,274
0,466
0,817
0,680
0,839
0,203
0,35
0,264
0,44
0,747
0,161
0,199
0,102
0,529
0,629
0,700
0,585
0,767
0,291
0,627
0,146
0,666
0,831
0,732
0,760
0,425
0,118
0,849
0,145
0,729
0,519
0,879
0,405
0,515
0,271
0,636
0,251
0,146
0,64
0,233
0,910
0,80
0,967
0,482
0,534
0,353
0,195
0,528
0,773
0,158
0,848
0,304
0,121
0,471
0,788
0,961
0,90
0,830
0,641
0,637
0,888
0,909
0,514
0,123
0,805
0,477
0,399
0,229
0,337
0,315
0,614
0,692
0,925
0,952
0,252
0,82
0,816
0,977
0,76
0,249
0,606
0,509
0,58
0,116
0,404
0,365
0,832
0,170
0,582
0,497
0,10
0,46
0,782
0,38
0,797
0,121
0,602
0,118
0,131
0,12
0,255
0,483
0,806
0,414
0,671
0,296
0,597
0,799
0,473
0,360
0,52
0,662
0,281
0,539
0,146
0,558
0,330
0,48
0,580
0,284
0,15
0,798
0,200
0,458
0,929
0,385
0,516
0,490
0,866
0,536
0,882
0,96
0,826
0,638
0,965
0,281
0,431
0,571
0,620
0,1000
0,573
0,259
0,153
0,946
0,604
0,934
0,372
0,397
0,423
0,431
0,159
0,177
0,626
0,169
0,114
0,622
0,631
0,107
0,568
0,981
0,933
0,933
0,827
1,259
0,210
0,877
0,601
0,672
0,606
0,665
0,987
0,14
0,766
0,939
0,37
0,895
0,107
0,694
0,683
0,538
0,54
1,953
0,544
0,954
0,688
0,155
0,277
0,451
0,480
0,374
0,296
0,792
0,60
0,206
0,419
0,678
0,690
0,928
0,970
0,983
0,531
0,820
0,747
0,351
0,694
0,913
0,145
0,917
0,578
0,340
0,286
0,737
0,45
0,453
0,728
0,630
0,536
0,413
0,534
0,743
0,104
0,982
0,175
0,164
0,962
0,285
0,972
0,250
0,605
0,738
0,955
0,755
0,213
0,759
0,211
0,483
0,455
0,399
0,290
0,289
0,460
0,464
1,437
0,61
0,561
0,972
0,401
0,389
0,775
0,764
0,765
0,26
0,954
0,438
0,708
0,627
0,885
0,655
0,790
0,959
0,955
0,501
0,181
0,592
0,135
0,781
0,924
0,243
0,762
0,838
0,410
0,401
0,979
0,490
0,504
0,905
0,412
0,893
0,909
0,795
0,895
0,467
0,40
0,173
0,136
0,144
0,142
0,301
0,459
0,585
0,572
0,117
0,647
0,190
0,517
0,720
0,834
0,285
0,474
0,554
0,940
0,888
0,705
0,326
0,170
0,189
0,411
0,464
0,105
0,970
0,89
0,904
0,211
0,309
0,157
0,753
0,637
0,531
0,145
0,513
0,987
0,23
0,131
0,555
0,645
0,815
0,123
0,939
0,920
0,64
0,363
0,907
0,63
0,340
0,547
0,90
0,544
0,272
0,77
0,4
0,101
0,168
0,344
0,363
0,96
0,210
0,637
0,222
0,924
0,310
0,519
0,915
0,672
0,39
0,560
0,967
0,421
0,285
0,867
0,302
0,663
0,460
0,114
0,611
0,279
0,169
0,707
0,50
0,22
0,667
0,992
0,464
0,289
0,557
0,123
0,802
0,885
0,437
0,489
0,691
0,411
0,671
0,820
0,869
0,649
0,729
0,189
0,711
0,828
0,279
0,132
0,553
0,29
0,696
0,671
0,433
0,39
0,861
0,425
0,309
0,405
0,706
0,641
0,436
0,539
0,684
0,430
0,582
0,449
0,323
0,73
0,32
0,293
0,95
0,231
0,200
0,402
0,694
0,207
0,612
0,182
0,610
0,994
0,805
0,704
0,926
0,883
0,45
0,656
0,277
0,81
0,148
0,445
0,649
0,675
0,934
0,417
0,88
0,742
0,89
0,673
0,594
0,487
0,34
0,169
0,735
0,284
0,437
0,963
0,66
0,358
0,847
0,144
0,13
0,947
0,460
0,35
0,348
0,771
0,211
0,466
0,154
0,719
0,27
0,607
0,683
0,896
0,834
0,171
0,442
0,196
0,798
0,870
0,794
0,718
0,804
0,545
0,162
0,250
0,907
0,23
0,460
0,119
0,943
0,929
0,452
1,258
0,51
0,238
0,646
0,115
0,294
0,951
0,857
0,3
0,519
0,38
0,411
0,145
0,533
0,745
0,305
0,295
0,430
0,887
0,673
0,998
0,399
0,793
0,562
0,494
0,654
0,610
0,978
0,557
0,452
0,586
0,533
0,514
0,254
0,575
0,443
0,277
0,559
0,448
0,459
0,990
0,108
0,447
0,366
0,130
1,612
0,614
0,518
0,672
0,764
0,567
0,453
0,231
0,917
0,675
0,999
0,44
0,561
0,505
0,117
0,779
0,206
0,621
0,564
0,623
0,806
0,791
0,197
0,400
0,826
0,323
0,763
0,560
0,412
0,388
0,885
0,609
0,822
0,977
0,924
0,883
0,533
0,828
0,182
0,877
0,514
0,270
1,616
0,894
0,77
0,349
0,612
0,342
0,40
0,232
0,155
0,365
0,613
0,430
0,189
0,410
0,14
0,648
0,94
0,243
0,335
0,936
0,774
0,123
0,410
0,360
0,75
0,897
0,706
0,656
0,395
1,510
0,59
0,635
0,450
0,967
0,853
0,115
0,248
0,919
0,212
0,360
0,84
0,113
0,942
0,537
0,988
0,970
0,165
0,899
0,284
0,61
0,502
0,148
0,280
0,147
0,272
0,431
0,935
0,492
0,587
0,262
0,251
0,636
0,956
0,741
0,532
0,386
0,862
0,500
0,752
0,72
0,76
0,442
0,500
0,241
0,106
0,802
0,171
0,312
0,63
0,490
0,273
0,813
0,273
0,921
0,985
0,677
0,745
0,172
0,975
0,859
0,622
0,883
0,770
0,914
0,7
0,984
0,677
0,869
0,79
0,579
0,775
0,583
0,580
0,229
0,925
0,255
0,341
0,768
0,882
0,717
0,985
0,599
0,776
0,858
0,391
0,381
0,418
0,711
0,980
0,186
0,354
0,180
0,77
0,3
0,61
0,747
0,110
0,912
0,779
0,526
0,24
0,944
0,992
0,639
0,887
0,395
0,431
0,295
0,241
0,975
0,921
0,532
0,222
0,866
0,156
0,651
0,852
0,865
0,143
0,221
0,233
0,268
0,416
0,823
0,235
0,82
0,384
0,839
0,884
0,451
0,339
0,96
0,422
0,415
0,437
0,494
0,778
0,538
0,623
0,338
0,848
0,265
0,103
0,781
0,784
0,889
0,68
0,766
0,110
0,866
1,151
0,588
0,393
0,461
0,755
0,338
0,873
0,877
0,183
0,239
0,164
0,85
0,989
0,324
0,1000
0,674
0,184
0,790
0,162
0,171
0,369
0,364
0,195
0,20
0,187
0,782
0,196
0,469
0,298
0,152
0,804
0,663
0,57
0,826
0,396
0,770
0,735
0,447
0,110
0,138
0,557
0,531
0,186
1,683
0,936
0,981
0,569
0,856
0,615
0,418
0,914
0,962
0,393
0,656
0,618
0,820
0,79
0,66
0,204
0,772
0,107
0,180
0,604
0,370
1,394
0,936
0,485
0,671
0,564
0,860
0,445
0,282
0,550
0,18
0,838
0,834
0,732
0,656
0,736
0,868
0,406
0,944
0,458
0,338
0,631
0,173
0,357
0,308
0,848
0,613
0,671
0,237
0,645
0,96
0,248
0,886
0,109
0,522
0,429
0,80
0,476
0,690
0,745
0,545
0,708
0,342
0,117
0,552
1,827
0,724
0,105
1,80
0,370
0,776
0,298
0,850
0,634
0,480
0,911
0,94
0,45
0,202
0,177
0,735
0,624
0,637
0,986
0,343
0,846
0,794
0,910
0,500
0,283
0,960
0,691
0,607
0,997
0,128
0,112
0,600
0,934
0,38
0,854
0,711
0,950
0,542
0,960
0,52
0,443
0,509
0,317
0,932
0,852
0,604
0,175
0,828
0,101
0,711
0,111
0,460
0,595
0,615
0,871
0,653
0,608
0,625
0,477
0,236
0,492
0,347
0,313
1,853
0,942
0,869
0,281
0,935
0,393
0,691
0,137
0,548
0,602
0,442
0,131
0,98
0,4
0,964
0,35
0,486
0,76
0,948
0,865
0,593
0,781
0,130
0,335
0,953
0,545
0,718
0,970
0,233
0,412
0,785
0,656
0,823
0,151
0,954
0,117
0,733
0,707
0,722
0,253
0,859
0,143
0,490
0,513
0,699
0,13
0,378
0,598
0,721
0,373
0,854
0,584
0,85
0,975
0,174
0,106
0,308
0,566
0,671
0,62
0,998
0,125
0,461
0,98
0,910
0,778
0,422
0,946
0,826
0,79
0,232
0,88
0,875
0,565
0,727
0,434
0,661
0,594
0,3
0,202
0,477
0,421
0,296
0,39
0,786
0,483
0,903
0,378
0,789
0,241
0,375
0,945
0,865
0,382
0,276
0,360
0,669
0,580
0,623
0,243
0,799
0,135
0,609
0,920
0,625
0,410
0,744
0,635
0,424
0,153
0,891
0,162
0,479
0,803
0,255
0,465
0,241
0,209
0,663
0,29
0,708
0,640
0,129
0,13
0,442
0,495
0,832
0,652
0,523
0,673
0,904
0,168
0,399
0,838
0,215
1,643
0,545
0,14
0,952
0,22
0,393
0,241
0,765
0,300
0,791
0,972
0,957
0,300
0,984
0,228
0,41
0,958
0,723
0,543
0,243
0,316
0,759
0,837
0,834
0,723
0,506
0,710
0,204
0,753
0,146
0,293
0,887
0,166
0,273
0,891
0,917
0,468
0,118
0,517
0,24
0,588
0,368
0,293
0,695
0,869
0,159
0,616
0,277
0,129
0,841
0,748
0,446
0,80
0,115
0,840
0,219
0,412
0,296
0,292
0,48
0,688
0,324
0,292
0,321
0,137
0,85
0,804
0,112
0,499
0,68
0,202
0,4
0,59
0,848
0,189
0,268
0,451
0,379
0,718
0,68
0,685
0,35
0,416
0,252
0,581
0,402
0,855
0,416
0,234
0,398
0,40
0,205
0,229
0,39
0,360
0,482
0,811
0,748
0,850
0,282
0,669
0,729
0,736
0,318
0,97
0,670
0,70
0,688
0,78
0,577
0,826
0,470
0,50
0,10
0,663
0,678
0,328
0,133
0,992
0,868
0,236
0,165
0,500
0,293
0,759
0,491
0,211
0,280
0,367
0,637
0,814
0,119
0,56
0,902
0,975
0,997
0,212
0,377
0,162
0,918
0,74
0,826
0,203
0,485
0,86
0,801
0,990
0,897
0,894
0,368
0,703
0,956
0,360
0,817
0,964
0,777
0,872
0,256
0,411
0,619
0,668
0,845
0,329
0,182
0,790
0,986
0,62
0,726
0,644
0,96
0,36
0,18
0,215
0,221
0,656
0,532
0,568
0,340
0,476
0,550
0,711
0,718
0,970
0,411
0,384
0,544
0,280
0,527
0,19
0,644
0,27
0,593
0,831
0,140
0,24
0,200
0,236
0,49
0,390
0,316
0,309
0,393
0,568
0,507
0,725
0,794
0,360
0,922
0,497
0,344
0,637
0,770
0,938
0,666
0,263
0,624
0,179
0,922
0,13
0,458
0,598
0,587
0,503
0,213
0,895
0,841
0,651
0,456
0,581
0,165
0,542
0,370
0,374
0,295
0,584
0,639
0,358
0,416
0,727
0,157
0,337
0,91
0,985
0,35
0,104
0,205
0,695
0,433
0,846
0,298
0,344
0,421
0,784
0,269
0,58
0,163
0,366
0,993
0,191
0,645
0,787
0,921
0,536
0,880
0,412
0,830
0,721
0,753
0,340
0,758
0,999
0,500
0,341
0,764
0,187
0,454
0,271
0,185
0,560
0,764
0,356
0,326
0,856
0,311
0,62
0,874
0,604
0,379
0,138
0,959
0,866
0,820
0,252
0,329
0,29
0,271
0,831
0,232
0,716
0,312
0,187
0,497
0,77
0,714
0,592
0,616
0,269
0,530
0,104
0,793
0,339
0,652
0,220
0,500
0,610
0,446
0,650
0,502
0,249
0,50
0,70
0,757
0,971
0,32
0,218
0,65
0,584
0,255
0,790
0,67
0,299
0,403
0,190
0,333
0,993
0,411
0,826
0,539
0,133
0,509
0,72
0,644
0,72
0,694
0,217
0,152
0,439
0,263
0,228
0,511
0,969
0,240
0,204
0,983
0,868
0,112
0,221
0,8
0,569
0,838
0,38
0,683
0,412
0,1
0,120
0,852
0,235
0,1000
0,931
0,40
0,94
0,301
0,891
0,336
0,183
0,113
0,926
0,812
0,771
0,453
0,214
0,144
0,687
0,374
0,332
0,254
0,740
0,161
0,833
